day,time,agent_id,feed_items,relational_items,personalized_items,headline_items,stance_score,toxicity_score,misinformation_risk,cross_viewpoint_exposure,intervention_reward
1,00:00,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,00:00,2,2,0,1,1,0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,00:00,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,00:00,4,2,0,1,1,0.0,0.0,0.0,0.0,0.44999999999999996
1,00:00,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,00:47,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,00:47,2,2,0,1,1,0.11999999999999997,0.0,0.0,0.08333333333333333,0.36583333333333334
1,00:47,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,00:47,4,2,0,1,1,0.0,0.0,0.0,0.0,0.44999999999999996
1,00:47,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,07:35,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,07:35,2,2,0,1,1,0.16266666666666663,0.0,0.0,0.08333333333333333,0.36583333333333334
1,07:35,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,07:35,4,2,0,1,1,0.0,0.0,0.0,0.0,0.44999999999999996
1,07:35,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,08:04,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,08:04,2,2,0,1,1,0.19679999999999995,0.0,0.0,0.08333333333333333,0.36583333333333334
1,08:04,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,08:04,4,2,0,1,1,0.0,0.0,0.0,0.0,0.44999999999999996
1,08:04,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,08:28,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,08:28,2,2,0,1,1,0.22410666666666662,0.0,0.0,0.08333333333333333,0.36583333333333334
1,08:28,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,08:28,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,08:28,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,08:53,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,08:53,2,3,0,1,2,0.1792853333333333,0.0,0.0,0.1120533333333333,0.38162933333333326
1,08:53,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,08:53,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,08:53,5,3,0,1,2,0.0,0.0,0.0,0.0,0.31999999999999995
1,09:01,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:01,2,2,0,1,1,0.2100949333333333,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:01,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:01,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,09:01,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:13,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:13,2,2,0,1,1,0.2347426133333333,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:13,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,09:13,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,09:13,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:28,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:28,2,2,0,1,1,0.2544607573333333,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:28,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:28,4,2,0,1,1,0.0,0.0,0.0,0.0,0.44999999999999996
1,09:28,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:37,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:37,2,2,0,1,1,0.2702352725333333,0.0,0.0,0.08333333333333333,0.49583333333333335
1,09:37,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
